ids, screen_name, followers, retweet, inreplyto, favorite, friends, listed, text, location
721367200368574464,ArcaneLRose,93,664,,0,175,6,RT @samsteinhp: Kaine is right and Pence is wrong. Trump didn’t know about the Crimea annexation. He also said he was fine with nuclear arm…,Space between Planets
287503006,mom_of_aaa,202,213,,0,981,3,"RT @TheDailyEdge: #VPDebate

Pence: ""Donald Trump never said those things!""

Fact checkers: https://t.co/NIcdEbBFUe",
780551137761955841,sojourner_blanc,46,575,,0,307,0,"RT @abwhite7: Pence claims GOP isn't running an insult-driven campaign. 

Trump is literally tweeting insults right now. #VPDebate https://…","Ohio, USA"
898914379,rccda12,140,0,,0,193,14,STRENGTH!!  TRUMP-PENCE Great Job Mike Pence!!🇺🇸MAGA!!,
773912121117663232,MONOW4Hillary,47,202,,0,197,6,"RT @ezraklein: A reminder of what Donald Trump said about ""cyber"" last week: https://t.co/p6tkZ7pA7q https://t.co/JxcZEnGwTb",
734788795,bigcmurr,293,89,,0,148,17,RT @MSNBC: Pence has defended Trump's praise of Putin https://t.co/TZZmsFZWZz #VPDebate #Decision2016 https://t.co/oCDszvt2tL,
73803494,abebut,351,450,,0,258,49,RT @mckaycoppins: Kaine is not wrong that Pence has consistently avoided defending Trump tonight.,New York
257262258,River_Matt,208,211,,0,326,3,"RT @jbendery: Kaine: Trump didn't even know Russia invaded Crimea.
Pence: ""Oh that's nonsense.""

See here: https://t.co/qjpOrdJmN7","Columbus, Ohio"
17849551,zack_goldberg,155,35,,0,797,2,"RT @ddiamond: KAINE: [Quotes Donald Trump saying horrible thing]

PENCE: ""Another example of your insult-driven campaign.""

#VPdebate",
735677570876866560,HillsHugeBeaver,658,24,,0,129,68,"RT @WayneDupreeShow: #Kaine #Clinton want tomorrow headlines to be that #Pence didn't defend Trump when he did

#VPdebate #VPdebate2016 #De…",Beaverton Or
50545593,jessepberlin,182,67,,0,494,7,"RT @ddale8: Trump's false claims are creative. Pence's false claims are all like ""nope, [real thing x] didn't happen.""","Toronto, Ontario"
554141985,DPAshby,221,0,,0,232,8,"Pence is spending the night proving he is smarter than #Trump
To prove what?

#VPDebate #msnbc","Portland, OR"
3219510508,JDCato19,10,0,ABCPolitics,0,30,0,@ABCPolitics @ThisWeekABC @timkaine @ABC Pence You totally lost the Debate just like Trump. What a Shame!,"Charlotte, NC"
1228651723,Eemunchagote,8380,313,,0,9206,214,"RT @JuddLegum: Dear Mike Pence:

I've created this post with video of Trump saying terrifying about nuclear weapons.

Enjoy!  

https://t.c…",Palmdale
757753406643724289,MSantas247,2,0,tedcruz,0,33,0,@tedcruz why are you still here? Trump insulted your family..delete your account.,
100858963,xojessmarie,339,428,,0,300,10,RT @thinkprogress: Mike Pence blames Hillary Clinton for Iraq policy created by Bush and supported by Trump https://t.co/Pw7t99RnYK #VPDeba…,neverland
119764800,kimcranstonmtl,17,97,,0,52,0,RT @LA_Croat: Mike Pence when asked if he agrees with Donald trump #VPDebate https://t.co/yPl6iiTfvp,"Rosemere, QC"
794116244,EMauraA,369,19,,0,549,3,RT @cd_hooks: what's going on? Pence's Syria answer is bonkers and it has zero in common with anything that's ever come out of Trump's mouth,New York
838674816,Rangersfan66,447,0,Green_Footballs,0,414,56,"""Hehehe, well it is obsolete, when President Trump takes over Europe he'll do a much better job,with Putin"" @Green_Footballs @Balanced_Info","Connecticut, USA"
68668048,ByronFever,1070,868,,0,711,33,"RT @danprimack: 30 minutes in, and Trump has already retweeted an account that references ""white genocide"" (@nycmia) https://t.co/5m8VZxCiDv",
855021530,MikeyP2000,143,229,,0,276,0,RT @davidplouffe: Kaine keeping Trump front and center for voters. All the VP debate is about. Winning this race not pining for the next on…,"Austin, TX"
90567208,argreene,224,0,mike_pence,0,289,20,@mike_pence keeps saying @timkaine is lying every time can not wait for fact checks because we all heard Trump say everything #VPDebate,
26662540,UAintJB,734,0,,0,1156,29,But Trump wants to...nvm https://t.co/ZLJsGqN2lV,Tri-State 
278571110,sweetwoodlands,2622,192,,0,2861,66,RT @AnnTelnaes: Actual tweets about Kaine by Trump #VPDebate https://t.co/eqGblcIZqy,
23707857,canfax,1294,1,,0,2009,48,"RT @YouGottaVote: Tim Kaine hits the bull's-eye, Trump not paying taxes for 20 yrs to include 9–11. Proves Trump doesn't support our milita…",Music City USA
20212298,cafecliche,509,0,cafecliche,0,690,29,"If the spirit of Donald Trump's tax returns is with me tonight, give me another sign","Boston, MA"
136706317,eligit,21,0,nytpolitics,0,107,7,@nytpolitics Pence obviously decided at some point he would not bother to defend anything that Trump has said. at all. strange.,Astoria NY
480502256,BlueEyedMinion,1235,6486,,0,414,93,"RT @HillaryClinton: Yes, Trump and Pence are running an insult-driven campaign.

Donald's literally doing it right now. #VPDebate
https://t…",
4851587909,MartineauLarry,2300,2,,0,2932,59,RT @CynthiaMWillia1: @literally_trump @HillaryClinton how dangerous was the Iranian deal Clinton did ! A big fail on her part!,Central Texas
3133730030,sportsbot5k,82,0,,0,461,4,All caps Trump is a deal breaker.,Channel √2
402371166,ElectricShari,144,212,,0,263,56,RT @KyleKulinski: Mike Pence is gonna be pretty upset when he learns that Trump indeed said all the things he's claiming he didn't. #VPDeba…,"Cambridge, MA"
14572225,AdamBakerTweets,1344,29,,0,874,185,"RT @NBCNightlyNews: In May, Trump suggested could support SKorea, Japan, Saudi Arabia arming themselves with nuclear weapons. https://t.co/…","Cincinnati, Ohio "
768478842633785345,MariEastman,316,360,,0,1094,23,"RT @WayneDupreeShow: Moderator Elaine keeps asking #Pence abt #Trump statements but won't ask #Kaine abt #Clinton 
 
#VPdebate #VPdebate201…","Sherrill, NY"
108694580,mshalhoub,268,7142,,0,573,1,"RT @HillaryClinton: Number of times Trump has tweeted at @Rosie: 65

Number of times Trump has tweeted in support of Mike Pence, his runnin…","Los Angeles, Ca."
230884996,Listen_Up12,416,40,,0,304,5,RT @AvalloneHunter: What's wrong with Trump saying African American communities are in bad shape? That's TRUE. Let's address the issue to f…, The Windy City 
92697639,lionofbedstuy,1833,0,,0,414,50,These Trump supporters attack anyone that exposes Trump's lies.  https://t.co/o05J7xRrgR,brooklyn zoo
19018610,mjsteudeman,263,26,,0,423,13,RT @DavidAFrench: I would bet real money that Donald Trump barely knows what Pence is talking about right now.,"Memphis, TN"
64300635,knicks148,1237,0,,0,394,79,"""How will Trump be respected by Russia?""

Pence: ::lists off things that America already is under leaders before Trump::

ok.

#VPDebate",New York
366973809,kreger04,184,0,,0,156,1,Pence is so calm and collective. You cant deny that all Kaine is doing is talking trash on Trump other than talking about the issues.,"Frankenmuth, MI"
3264561115,bigwavebill1,41,31,,0,188,3,"RT @jeremyscahill: Every time Pence denies something everyone knows is true about Trump, I think of this... https://t.co/PGRNN95NCv",
4760953399,thinwhiteduke0,23,966,,0,129,2,"RT @mic: Kaine: *lists all the insults Trump has said*

Pence: That is insulting.

#VPDebate https://t.co/nm4ZCvQtfG",
105816407,Sulo_Peiris,508,17,,0,956,56,RT @RaniaKhalek: Mike Pence going off on Putin in Ukraine and Syria. Undermines the media's narrative that a vote for Trump is a vote for P…,Twittersphere
2371072897,27leigh,201,0,,0,252,11,"Has Pence met Trump?

via @kalattemptslife  and the US",not sure where I am anymore
768478842633785345,MariEastman,316,40,,0,1094,23,"RT @WayneDupreeShow: #Kaine just lied and said #Pence #Trump called Putin a great leader

Hey Timmy, that was me

#VPdebate #VPdebate2016 #…","Sherrill, NY"
490918264,pshnyc601,27,2097,,0,133,1,"RT @HillaryClinton: Wonder if Trump has shown Pence his ""secret plan"" to defeat ISIS. We’re still waiting. #VPDebate https://t.co/zxjpFcmzzf",
207223731,meiamanthony,762,0,,0,1150,18,"Kaine: ""Defend Trump on [x] issue""
Pence: https://t.co/aTKqgmTAcR",New York
1357823808,HopieBraham,97,1833,,0,390,18,"RT @timkaine: If Donald Trump was looking for a VP with the experience to implement his failed economic policies, it looks like he found hi…","Kingston, Jamaica"
388381588,SuzanneSimnick,923,11,,0,2289,106,RT @neilpX: Pence is adept at not answering questions. He’s simply trying to waste time and get off the stage. He and Trump have no defensi…,"Los Angeles, CA"
26639812,kimprussell,1327,0,,0,1584,34,The fact-checkers will be busy tonight showing all the things Trump actually said that Pence is denying. #vpdebate,NYC
2747272976,MuriQ2001,73,212,,0,448,4,RT @KyleKulinski: Mike Pence is gonna be pretty upset when he learns that Trump indeed said all the things he's claiming he didn't. #VPDeba…,
252410156,thelindalord,1894,129,,0,2056,77,"RT @brianefallon: Trump needs to be asked whether he agrees with his running mate that Putin is a ""small and bullying leader"" #VPDebate",
790754472,Zinnia66,35,97,,0,121,4,RT @benensonj: Pence just lied through his teeth when he denied Trump said more countries should get nukes!,
16001523,Rscalia,783,490,,0,1823,19,RT @BeschlossDC: Pence is declining opportunities to defend Trump against Kaine’s attacks.,"Maryland, USA"
931322484,AshelehsA,90,0,knightofservia,0,121,0,"@knightofservia Pretty hard person to defend tbh......But Trump supporters won't even think about his criticism, they're so dumb.",Very very far away from earth
2588026388,i_ben_fine,1354,0,,0,150,25,"Kaine knows 0 about foreign policy. He's repeated the same thing 3x hoping he'll throw his opponent off, but Pence ISN'T TRUMP. #VPDebate",
1444993939,SohodraS,62,11,,0,157,2,"RT @CraigRozniecki: Kaine: ""Why won't you defend Trump?""
Pence: ""I will""
Kaine: ""So defend him""
Pence: ""Maybe later""
#VPDebate",
536991900,CakeSweeney,11,1,,0,31,0,"RT @mamatha03: @jbarro @mpshapiro Pence's weird tactic: ""Hillary Clinton is running an insult driven campaign."" As Trump is insulting by tw…",
346683714,SeanCaps8,716,386,,0,694,10,"RT @SimonMaloy: KAINE: Donald Trump and Mike Pence have said Putin is a great leader
 
PENCE: no we haven't! https://t.co/eWCr0HtoPK","Hockey Twitter, USA"
783480397032148993,Papalockratin,2,94,,0,103,0,"RT @jerome_corsi: KAINE making fool of himself -INTERRUPTS, REHEARSED BLAH BLAH - goes to edge of cliff and jumps off, over &amp; over. MALIGNE…",
22173850,doodledevotee,45,68,,0,256,2,RT @SopanDeb: This is the Crimea exchange Kaine just referenced with Trump and @ThisWeekABC on 7-31-16: https://t.co/hhq8Qm0e8R,
716881447,BrandonShanker,2243,14,,0,805,51,"RT @asamjulian: Kaine brings up Trump's taxes at the end of every question, lol. #VPDebate","Chicago, IL"
1342089816,BrianFeldbusch,446,10,,0,88,51,"RT @mercedesschlapp: According to Kaine, everything can be resolved by Trump releases his tax returns even when dealing with Russia #VPDeba…","Basket of Deplorables, USA"
417337909,LesHugTX,3856,366,,0,3487,166,"RT @NBCNews: Tim Kaine on Trump: ""You can't have somebody at the top who demeans every group he talks about"" #VPDebate https://t.co/JeW6qpp…",#ATX #FreeThinker #LibCrib 
1152619458,musiclover12100,440,2,,0,386,5,"RT @skylarkeleven: ""i believe trump has our best interests in mind"" - @GovPenceIN 

""....."" - ducky https://t.co/0LYsmBXwl4",
2394720528,desert_catus,104,8,,0,344,2,"RT @MOVEFORWARDHUGE: ""Fact-Check: Donald Trump Did Not Call All Mexicans ‘Rapists’ and ‘Criminals’"" #mustread #feedly https://t.co/Maza9CIo…",
753695558573830144,usedtolovetwh,184,664,,0,412,5,RT @samsteinhp: Kaine is right and Pence is wrong. Trump didn’t know about the Crimea annexation. He also said he was fine with nuclear arm…,
230862574,gwhondros,46,1103,,0,49,1,RT @BernieSanders: Day after day Donald Trump insults women and veterans and Mexicans. We need a president that brings us together not divi…,"Colesville, MD"
244491521,shannonthebull,269,353,,0,788,30,RT @JoyAnnReid: Pence seems to almost be running with someone other than Donald Trump. https://t.co/KxhXztrH7V,"Goose Creek, SC "
188965758,Warmustbeend123,333,52,,0,2239,28,"RT @emmyrossum: #ImWithHer      Pence and Trump deserve each other, they are both LIARS. And the American people deserve better. #VPDebate…",
597512137,irishchick814,2176,18,,0,2229,40,"RT @katiecouric: ""In Donald Trump, you have someone who praises Vladimir Putin all the time."" - @timkaine #vpdebate https://t.co/19kTtcNChC",Philly Burbs-Fly Eagles Fly
2913247759,eminencegrise56,182,4,,0,243,13,"RT @TWrightvet2469: Trump paid no taxes before during and after 911, but took 911 victims find money for a business he admitted didn't get…",Canberra
2446418540,joeoffer2,92,0,gov,0,75,2,@gov @TODAYshow @mike_pence @timkaine the tweet share is useless trump tweets twice for ever news tweet that comes out.,Baltimore
2380753334,RexSasquatch,132,36,,0,103,11,"RT @StefanMolyneux: Kaine: “Trump should release his tax returns, because every president since Nixon has” - CALLING TRUMP PRESIDENT ALREAD…",united states of corruption
57090460,raemarie0001,104,0,realDonaldTrump,0,42,0,@realdonaldtrump DOMALD TRUMP IS A GENIUS. WHY CANT THEY SEE THAT .,vancouver 
952595000,CherylPimentel1,36,734,,0,134,2,"RT @FrankLuntz: Trump ought to shut up and let Mike Pence do all the talking from now on.

#VPDebate","Las Vegas, NV"
1166055372,JacobFine_,913,1,,0,468,10,RT @THEBAVARlAN: @JacobFine_ Kaine is dead ass worse than trump with be interruptions,"Florida, USA"
4461845669,sol_dfs,38,0,,0,121,3,LOL I feel sorry for anyone who thinks Donald Trump is strong.  #VPDebate,
400753871,PriestSC2,19,0,CallMeTasteless,0,275,1,@CallMeTasteless how else could a Trump VP react without sabotaging his own career?,
2873437382,knitachica,45,12,,0,260,8,RT @JoeMyGod: Kaine need to drop a Spanish-language bomb about Trump violating the Cuban embargo. #VPDebate,"Stafford, TX "
160311073,RachelReko,1568,7142,,0,2588,73,"RT @HillaryClinton: Number of times Trump has tweeted at @Rosie: 65

Number of times Trump has tweeted in support of Mike Pence, his runnin…","Philadelphia, PA"
2522207975,sodano_onica,36,0,usatoday2016,0,98,5,@usatoday2016 @USATODAY @coopallen  it PENCE just threw TRUMP under the bus,
58272227,CTVoter,1175,46,,0,1693,45,"RT @emmyruiz: Didn't think I could, but watching this debate makes me want to work harder for Clinton / Kaine and sending Pence / Trump pac…",
705264216211644416,judith_dite,1012,1,,0,1550,23,RT @judith_dite: @USAdebtcrisis @realDonaldTrump I have  to thank all my followers !i just reached 1000 followers ! Let's MAGA and vote TRU…,"Florida, USA"
19087651,DemFromCT,8998,9,,0,1104,466,RT @philipaklein: Kaine hasn't been attacking Pence on social issues or on much of anything -- keeping focus on hitting Trump,"Newtown, CT"
1556090538,Lindarcharest,183,664,,0,411,20,RT @samsteinhp: Kaine is right and Pence is wrong. Trump didn’t know about the Crimea annexation. He also said he was fine with nuclear arm…,"alexandria, va"
243391689,unionlori,308,18,,0,323,7,"RT @katiecouric: ""In Donald Trump, you have someone who praises Vladimir Putin all the time."" - @timkaine #vpdebate https://t.co/19kTtcNChC",
29528843,javalencia57,36,528,,0,116,2,"RT @FoxNews: .@mike_pence: ""First and foremost, @realDonaldTrump supports our troops. Donald Trump supports our veterans."" #VPDebate https:…",USA
524646009,reco_21,191,212,,0,712,3,"RT @MikeDrucker: PENCE: I will defend anything Trump said.
KAINE: Trump says more nations should get nuclear weapons.
PENCE: Okay, next.
#V…",Nashville 
26058154,shannonsedg,1753,169,,0,425,77,"RT @jonward11: Pence: Trump ""never said"" more nations should get nuclear weapons. 

But he did say that: https://t.co/9tVOOOX4q0",Texas
3188108910,TaylorCWRose,91,0,timkaine,0,125,8,"@timkaine complains about #Trump business w/Russia but what about @HillaryClinton business w/Saudi Arabia?

#vpdebate #Election2016","Columbia Falls, MT"
1369646966,kaijeffers,275,20,,0,485,16,RT @Kasparov63: When is the Trump vs Pence debate? https://t.co/6I3W5FygPX,"Detroit, MI"
64092459,dynarski,7654,227,,0,1444,441,RT @jpodhoretz: Kind of amazing that Pence keeps saying Trump didn't say things he said. The magical thinking is strong in this ticket.,"Ann Arbor, MI"
97449400,winehex,11,467,,0,177,1,RT @GeorgeTakei: Pence is left arguing that Trump did not say what everyone of course heard him say. He can't fix this mess.,
751535979127721984,grooveechk,24,0,,0,64,2,Our economy and political system is stronger and better than Russia but didn't Trump say the opposite.,"Fort Worth, TX"
23545095,ChadLivengood,11170,1,,0,5075,634,Endless rapid fire #VPdebate response emails from the Trump and Clinton campaigns: https://t.co/BefrDJfAwK,"Lansing, Michigan"
119553648,KytheRHOgue,1107,4,,0,535,86,"RT @jeremynewberger: MIKE PENCE: Senator, I know Donald Trump. You are no Donald Trump.

[room awkwardly looks at Mike Pence.] #VPDebate",Nutbush
730626680,purplestreak13,63,92,,0,284,3,RT @alivitali: Pence Says Trump Didn't Say Those Insults. He Did. https://t.co/TFpLtubQWh (via @janestreet) #VPdebate,
23441624,karlasu2,151,355,,0,89,8,RT @JoyAnnReid: Pence seems to almost be running with someone other than Donald Trump. https://t.co/KxhXztrH7V,Seriously?
3300266760,micfuckabee,20,0,,0,42,0,"Strength? Look, Putin is actually kind of a badass and even if Trump beats him at wrestling the bear he rode will just eat Trump #VPDebate",
725150292342378496,cara_pavlock,20,1613,,0,51,0,"RT @ezraklein: It sort of works in the debate, but Pence shaking head, saying ""no he hasn't"" is going to look bad in ads next to Trump sayi…","Washington, DC"
403134720,JaylinLFinley,598,0,,0,351,2,Donald Trump watching the debate tonight. #DebateWithFFL https://t.co/ZBOtiUNlJw,Searcy | Batesville 
495602226,GGG_says,3092,389,,0,3710,863,"RT @PolitiFact: LIVE FACT-CHECK: Trump called the military “a disaster,” Kaine says. Mostly True. https://t.co/IspdkKCcOS https://t.co/wine…",Anywhere but Texas
335543747,BFleming101,743,638,,0,706,36,"RT @FrankLuntz: Tim Kaine is trying to use Donald Trump's own words, but the hits aren't landing because my group thinks they're out of con…",United States
4337992634,levi_nicholas8,174,1,,0,286,1,RT @brittgehlmann: When the best Hillary's VP can come up with is “donald trump loves dictators. He has a mount rushmore of dictators” @rea…,
2771762604,1SGNygren,73,0,Patriotic_Me,0,114,2,"@Patriotic_Me yep but many Americans are rejecting them and going for Trump, Donald wins big in November",
2305823508,gnathan210,1202,329,,0,2973,24,RT @beeboobeeboop: why pence acting like he's never met trump,"Texas, USA"
22849135,ginnyinmich,150,4,,0,140,13,RT @TruthBlooms1: @zeitgeistbabe @MrDane1982 Kaine did his job!! He NAILED PENCE TO TRUMP!!,Michigan
187588743,ivkowalenko,357,500,,0,329,16,RT @marinarachael: Hot tip: Mike Pence is an insane and terrible monster. https://t.co/bTQ562MDYx https://t.co/VW34RxELXt,"South Saint Paul, MN"
19920619,lindana,742,26,,0,1676,37,"RT @RonSantoFan: Kaine is obsessed with Trump's taxes.

He can't defend Hillary's record so he has to resort to meaningless rhetoric.

Penc…",
356407124,MichelleAKline,914,355,,0,1080,81,"RT @caitlin__kelly: TIM: TRUMP WON'T PAY TAXES
MIKE: TRUMP SUPPORTS THE TROOPS
ELAINE: I AM GOING TO TURN THIS FUCKING CAR AROUND UNLESS YO…",ASU Institute of Human Origins
131013099,smbear55,438,35,,0,588,25,RT @MariaTCardona: Kaine hitting Pence over the head on Trump Putin ties and tying it with taxes is devastating.,"New Ibera, Louisiana "
956543461,ChicoryLouis,168,0,,0,774,3,#VPDebate Donald Trump is a very strong leader when he doesn't have bone spurs.,
1385602255,MixedGirlSpeaks,80,313,,0,267,1,"RT @JuddLegum: Dear Mike Pence:

I've created this post with video of Trump saying terrifying about nuclear weapons.

Enjoy!  

https://t.c…","Baltimore,MD"
75893368,Miss_2Short35,1110,48,,0,2112,21,RT @MariaTCardona: Mike Pence now reduced to Trump's fantasy land of denying things that Trump has actually said. Kaine on offense on all o…,Nowhere 
76241209,trflanagan,319,12,,0,468,11,RT @JoeMyGod: Kaine need to drop a Spanish-language bomb about Trump violating the Cuban embargo. #VPDebate,"Las Vegas, NV"
222326626,JLMedore,196,0,JLMedore,1,462,3,@JordanUhl Hearing probably isn't that good either. Maybe he really just hasn't heard what Trump has been saying and is just in too deep now,"Youngstown, OH"
894189271,kitchemsink,4396,16611,,0,216,26,RT @pharmasean: Every time Trump talks about his policy on anything I’m reminded of this scene https://t.co/EtotcoFEiO,
71853508,bheatherto,25,0,,0,43,3,Tim Kaine: Donald Trump never apologizes @CNNPolitics:  Kaine= Oscar Meyer's main spokesperson as a weeny and sissy!,"Illinois, USA"
78778038,theKatrinaM,547,99,,0,385,33,"RT @MichaelSkolnik: Pence keeps saying, “I’ll happily defend Trump…” Yet he keeps pivots and never does. #VPDebate",El Lay
199310931,WretchedEsq,207,11,,0,133,46,"RT @baseballcrank: Kaine very obviously has given no thought to foreign policy besides ""agree with Hillary, disagree with Trump.""",
191264356,OptimisticCon,1582,0,,0,1726,47,Pence scores AGAIN. Putin will respect Trump/Pence admin. because 'Strength. Plain and simple.' What voters want to hear. #VPDebate,
278237301,Austin_Ebersole,704,0,april_koehler,0,916,7,@april_koehler being offended by Trump but voting for this woman and her issues is what is truly offensive to the A… https://t.co/4vzzr4v9ra,
164160602,Marisol_Maddox,458,414,,0,858,16,RT @sallykohn: HOW MANY TIMES CAN MIKE PENCE LIE THAT TRUMP DIDN'T SAY THINGS HE LITERALLY SAID BEFORE A BLACK HOLE OPENS UP AND GRAVITY FA…,"Huntington, NY"
75094992,SEKYLE,52,97,,0,325,1,RT @benensonj: Pence just lied through his teeth when he denied Trump said more countries should get nukes!,
481461219,TessaKeough,212,0,,0,244,23,"Pence has one dozen soundbites -
Trump is so strong that he will demand respect from Putin
Pence does not seem to be on the same page",USA
1155636624,KaraMailman,87,0,,0,187,1,Why will Putin respect Trump? He won't. He'll manipulate him like a puppet.  #VPDebate,"Alexandria, VA"
1953995952,redsnoopystock,236,158,,0,70,32,"RT @SopanDeb: Here's what Trump said on Japan and nukes: 
https://t.co/sHO74N9yOF https://t.co/sSItTwuofP",
23608918,sephirothii,165,213,,0,378,6,"RT @jbendery: Kaine: Trump didn't even know Russia invaded Crimea.
Pence: ""Oh that's nonsense.""

See here: https://t.co/qjpOrdJmN7",Mt. Holly NC
722954348012040193,AlthaFugett,4,0,_SamanthaRose_,0,39,0,@_SamanthaRose_ @FoxNews @mike_pence @timkaine it won't be Trump,
15468081,jeffbetancourt,164,229,,0,313,8,RT @davidplouffe: Kaine keeping Trump front and center for voters. All the VP debate is about. Winning this race not pining for the next on…,
22742042,kirbiejohnson,4362,0,,0,1133,72,"Trump probably hasn't paid taxes in decades
""THAT'S SMART!""
Clinton wears an expensive pantsuit
""HOW DARE SHE""
Gotta love Trump supporters",LA by way of Tejas
141249596,TesterGrl,973,0,,0,394,58,"I wish that every time Pence denied that Trump said something, the moderator could play the YouTube video proving that he did #VPDebate","Brooklyn, NY"
1456069830,CoeD1972,1392,0,JonHutson,0,352,14,"@JonHutson This is snifle John Miller sniffle and my friend trump snifle never said those snifle things, believe me!","San Gabriel Valley, CA"
21546808,eponte,147,0,realDonaldTrump,0,401,4,@realDonaldTrump You're not Donald Trump. I'm not buying it.,"Seattle, WA"
1900503001,RealSueMorgan,69,435,,0,147,4,"RT @goldengateblond: Someone might want to tell Pence that while he's whining at the #VPDebate about insult-driven campaigns, Trump is twee…",
12975212,djbigdaddy,1604,1,,0,1372,92,"RT @politicalseason: Kaine is mostly accurate in quoting Trump. And Pence, like Trump voters, simply ignores the ignorance of the statement…",New York City
480106083,JessieLeeComedy,377,162,,0,118,6,"RT @emmyrossum: Pence, you can laugh all you want but when Tim Kaine literally QUOTES what Trump said, you just LIE and say he didn't say t…","Oakland, CA"
41049314,GotJellyBeans,333,0,MSNBC,0,484,6,"@MSNBC You all are such ASSES... he did NOT defend Trump's ""praise"" of Putin. EVERYONE knows how weak Obama is",Michigan
1324488289,scifibird,470,2423,,0,819,144,RT @KatyTurNBC: The fiduciary responsibility argument from Trump doesn't make sense according to tax attys. The released returns were PERSO…,PA
8300482,wchardin,618,0,,0,230,46,When Pence tries to backtrack what Trump has been saying for the last 16 months… #VPDebate https://t.co/TK5LvJ93Qx,"Nashville, TN"
48136106,bettyviolablue,1479,565,,0,1027,160,"RT @MTVNews: Guys, by the way: Trump did, in fact, say all of that stuff that Pence is saying he didn't say #VPDebate",San Francisco
2837431958,sloyoroll01973,992,1148,,0,1003,5,RT @LOLGOP: It was really rude of Tim Kaine to repeat things Donald Trump said in front of Mike Pence.,Texas
255584407,NCfarmer321,297,99,,0,466,36,"RT @KatyTurNBC: Not sounding anything like Trump, Pence calls Putin the ""small and bullying leader of Russia.""",Raleigh
146681011,ChinaCat618,687,0,,0,1634,15,Unlike that monster Trump...I cannot imagine our children learning about a POTUS Trump...makes me sick inside https://t.co/Xs6jqI6no1,in a silly place
112629537,DanielZiv,89377,16,,0,794,428,RT @marymacTV: Kaine doesn't know how to deal with Pence claiming Donald Trump never said things he has absolutely said.,"New Haven, CT"
50750586,TaggertGirl,1344,0,,0,1252,40,"""Why will Putin respect a Trump Pence administration?""
Pence: Strength
#VPDebate","Charlotte, NC"
3119446461,WikiGrimoire,132,455,,0,696,6,RT @SeanMcElwee: trump has done more in one year to prove that words have no meaning than derrida and the deconstructionists could do in a…,"Brooklyn, NY"
22319289,Dez4jc,5,0,,0,52,0,Trump Pence = Nuclear war. Very scary! #VPDebate,"GA, USA"
592891145,Lina_Guerrero27,281,1613,,0,1009,4,"RT @ezraklein: It sort of works in the debate, but Pence shaking head, saying ""no he hasn't"" is going to look bad in ads next to Trump sayi…","Austin, TX"
332171948,SetiCats,1718,467,,0,1023,54,RT @GeorgeTakei: Pence is left arguing that Trump did not say what everyone of course heard him say. He can't fix this mess.,
807959784,makeupsue,250,41,,0,279,21,"RT @EricBoehlert: Pence: I/Trump never said that. 

everyone on the Internet: you did https://t.co/ddB0LYhUca",
3297620160,afro_euphoria,504,8,,0,484,10,RT @jaclynf: Trump and Pence really did say all that shit. Here are a few receipts: https://t.co/dNmQrGgrbO #VPDebate #ImWithTim,New York
111427290,GingerAttaway,1274,7,,0,2190,486,"RT @finchfrii: Eagerly awaiting the video mashup of Pence saying Trump never said something, and then Trump saying it. #VPDebate","Austin, TX"
4421740545,sallukhanoftoda,1,0,realDonaldTrump,0,90,0,@realDonaldTrump Pence should replace Trump.,
386764875,daltonator,307,42,,0,322,12,"RT @onlxn: TRUMP: He doesn't speak for me, Poots, honest. I barely know the guy. He just gets me McDonald's.
PUTIN. Ve don't like dis.
TRUM…",New York
2227797540,__malarkey,158,106,,0,123,0,RT @jonlovett: Kaine is going to hit back over and over because this isn't about him. Pence won't defend Trump because it IS about him.,
181805248,monster_bri,1682,108,,0,1583,97,"RT @brianbeutler: Kaine calling out Pence, accurately, for refusing repeatedly to defend Trump’s position.","Los Angeles, CA"
2661396193,kobeviet626,14,52,,0,74,0,"RT @emmyrossum: #ImWithHer      Pence and Trump deserve each other, they are both LIARS. And the American people deserve better. #VPDebate…",
22582888,ChicagoVince,1193,0,,0,2233,57,"#VPDebate recap:
Tim Kaine: Trump said this, how can you defend it?
Mike Pence: By changing the subject and ignoring the original question.","Chicago, IL 60611"
348193280,tim_hart1,381,0,,0,298,0,Pence please please please just bring up Hillary selling uranium to the Russians when Kaine tried to tie Trump to Russia. #VPDebate,
66137554,RichMadaleno,2820,155,,0,890,139,RT @jbarro: Donald Trump isn't going to be happy to hear his running mate saying all these mean things about Russia.,"Kensington, MD, USA"
3168720181,reanyc596,114,355,,0,96,10,RT @JoyAnnReid: Pence seems to almost be running with someone other than Donald Trump. https://t.co/KxhXztrH7V,
18453843,Gunslingr,2292,0,,0,2226,62,I found this 'Howard Stern Confirms CNN LIED...' https://t.co/xIF5ncuPJM in the RedFlag ⚑ App https://t.co/oTqyu21Zoe,Wisconsin
451784364,slowthehelldown,155,0,,0,467,2,Pence: Trump knew Russia invaded and occupies Crimea. He was saying it won't happen again. Uh? WTF does that mean? #VPDebate,"Washington, DC"
37955142,ahhPadrino,180,1833,,0,1357,7,"RT @timkaine: If Donald Trump was looking for a VP with the experience to implement his failed economic policies, it looks like he found hi…",Everywhere
4139272581,wiercioch_judi,348,0,,0,473,9,Trump a strong leader?  Really? Pence is NOT a good liar! #VPDebate,"Bloomingdale, FL"
